repository_owner,repository_name,file_url,total_h1,total_h2,total_h3,total_h4,total_h5,total_h6,median_h2_under_h1,median_h3_under_h1,median_h4_under_h1,median_h5_under_h1,median_h6_under_h1,median_h3_under_h2,median_h4_under_h2,median_h5_under_h2,median_h6_under_h2,median_h4_under_h3,median_h5_under_h3,median_h6_under_h3,median_h5_under_h4,median_h6_under_h4,median_h6_under_h5,avg_loc_h1,median_loc_h1,avg_loc_h2,median_loc_h2,avg_loc_h3,median_loc_h3,avg_loc_h4,median_loc_h4,avg_loc_h5,median_loc_h5,avg_loc_h6,median_loc_h6
Bad3r,dotfiles,https://github.com/Bad3r/dotfiles/blob/main/CLAUDE.md,1,7,21,7,0,0,7.0,21.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,15.285714285714286,12.0,3.761904761904762,3.0,2.2857142857142856,3.0,0.0,0.0,0.0,0.0
tokens-studio,figma-plugin,https://github.com/tokens-studio/figma-plugin/blob/main/CLAUDE.md,1,4,13,0,0,0,4.0,13.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,22.25,19.0,5.384615384615385,4.0,0.0,0.0,0.0,0.0,0.0,0.0
engkimo,SynthepseAI,https://github.com/engkimo/SynthepseAI/blob/main/CLAUDE.md,1,2,10,0,0,0,2.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,39.0,39.0,6.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0
seratch,openai-sdk-knowledge-org,https://github.com/seratch/openai-sdk-knowledge-org/blob/main/CLAUDE.md,1,2,12,20,0,0,2.0,12.0,20.0,0.0,0.0,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,136.0,66.5,66.5,10.0,8.5,4.05,4.0,0.0,0.0,0.0,0.0
kkrt-labs,cairo-m,https://github.com/kkrt-labs/cairo-m/blob/main/CLAUDE.md,1,6,15,0,0,0,6.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,14.833333333333334,17.5,3.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0
gensx-inc,gensx,https://github.com/gensx-inc/gensx/blob/main/CLAUDE.md,1,11,23,0,0,0,11.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,10.090909090909092,7.0,3.0869565217391304,3.0,0.0,0.0,0.0,0.0,0.0,0.0
goto-lab,pufu-editor,https://github.com/goto-lab/pufu-editor/blob/main/CLAUDE.md,1,4,14,0,0,0,4.0,14.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,14.75,15.5,3.142857142857143,3.5,0.0,0.0,0.0,0.0,0.0,0.0
coleam00,context-engineering-intro,https://github.com/coleam00/context-engineering-intro/blob/main/CLAUDE.md,0,0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.857142857142857,4.0,0.0,0.0,0.0,0.0,0.0,0.0
laststance,utils,https://github.com/laststance/utils/blob/main/CLAUDE.md,4,4,10,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,1.0,15.25,19.0,4.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0
laststance,eslint-config-ts-prefixer,https://github.com/laststance/eslint-config-ts-prefixer/blob/main/CLAUDE.md,1,4,7,2,0,0,4.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,12.5,11.5,6.0,3.0,9.5,9.5,0.0,0.0,0.0,0.0
nicholasgriffintn,ai-platform,https://github.com/nicholasgriffintn/ai-platform/blob/main/CLAUDE.md,1,2,1,0,0,0,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
duyet,monorepo,https://github.com/duyet/monorepo/blob/master/CLAUDE.md,1,6,5,0,0,0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,9.5,7.5,5.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0
PostHog,mcp,https://github.com/PostHog/mcp/blob/main/CLAUDE.md,1,2,8,0,0,0,2.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,31.0,31.0,5.875,6.0,0.0,0.0,0.0,0.0,0.0,0.0
PostHog,posthog,https://github.com/PostHog/posthog/blob/master/CLAUDE.md,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eyaltoledano,claude-task-master,https://github.com/eyaltoledano/claude-task-master/blob/main/CLAUDE.md,1,5,4,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,13.0,2.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
joamag,boytacean,https://github.com/joamag/boytacean/blob/master/CLAUDE.md,1,8,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,3.875,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
metabase,metabase,https://github.com/metabase/metabase/blob/master/CLAUDE.md,3,9,13,3,2,0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,96.0,33.77777777777778,13.0,17.76923076923077,9.0,10.0,7.0,6.5,6.5,0.0,0.0
TrueCrimeAudit,ClautoHotkey,https://github.com/TrueCrimeAudit/ClautoHotkey/blob/main/CLAUDE.md,1,7,10,0,0,0,7.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,12.428571428571429,7.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
PolicyEngine,policyengine-us,https://github.com/PolicyEngine/policyengine-us/blob/master/CLAUDE.md,1,11,0,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,162.0,13.727272727272727,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PolicyEngine,microdf,https://github.com/PolicyEngine/microdf/blob/master/CLAUDE.md,1,7,3,0,0,0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,5.285714285714286,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
PolicyEngine,policyengine-app,https://github.com/PolicyEngine/policyengine-app/blob/master/CLAUDE.md,1,7,3,6,0,0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,16.571428571428573,11.0,17.0,15.0,3.8333333333333335,4.0,0.0,0.0,0.0,0.0
oraios,serena,https://github.com/oraios/serena/blob/main/CLAUDE.md,1,6,6,0,0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,13.0,10.0,6.833333333333333,4.5,0.0,0.0,0.0,0.0,0.0,0.0
czlonkowski,n8n-mcp,https://github.com/czlonkowski/n8n-mcp/blob/main/CLAUDE.md,2,4,10,0,0,0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,15.25,13.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
lisaross,tana-tools-for-raycast,https://github.com/lisaross/tana-tools-for-raycast/blob/main/CLAUDE.md,1,6,10,0,0,0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,13.0,6.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
pj4533,LostArchiveTV,https://github.com/pj4533/LostArchiveTV/blob/main/CLAUDE.md,1,8,17,0,0,0,8.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,13.375,10.0,4.176470588235294,4.0,0.0,0.0,0.0,0.0,0.0,0.0
realtime-ai,mac-echo,https://github.com/realtime-ai/mac-echo/blob/main/CLAUDE.md,1,4,16,0,0,0,4.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,18.5,22.0,3.5625,4.0,0.0,0.0,0.0,0.0,0.0,0.0
tasker-systems,tasker,https://github.com/tasker-systems/tasker/blob/main/CLAUDE.md,1,9,35,13,0,0,9.0,35.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,253.0,27.0,24.0,5.857142857142857,4.0,5.384615384615385,4.0,0.0,0.0,0.0,0.0
kako-jun,diffx,https://github.com/kako-jun/diffx/blob/main/CLAUDE.md,5,9,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,4.0,3.7777777777777777,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roboflow,roboflow-python,https://github.com/roboflow/roboflow-python/blob/main/CLAUDE.md,1,4,8,0,0,0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,12.75,4.5,4.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
disler,single-file-agents,https://github.com/disler/single-file-agents/blob/main/CLAUDE.md,1,5,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,2.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jij-Inc,pyo3-stub-gen,https://github.com/Jij-Inc/pyo3-stub-gen/blob/main/CLAUDE.md,1,9,13,0,0,0,9.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,9.0,7.0,3.076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jij-Inc,ommx,https://github.com/Jij-Inc/ommx/blob/main/CLAUDE.md,1,6,9,0,0,0,6.0,9.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,11.666666666666666,10.5,5.555555555555555,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Jij-Inc,serde-pyobject,https://github.com/Jij-Inc/serde-pyobject/blob/main/CLAUDE.md,1,2,6,0,0,0,2.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,12.5,12.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
AndrewAltimit,template-repo,https://github.com/AndrewAltimit/template-repo/blob/main/CLAUDE.md,1,9,20,2,0,0,9.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,340.0,36.55555555555556,14.0,12.9,4.5,22.0,22.0,0.0,0.0,0.0,0.0
docdyhr,mcp-wordpress,https://github.com/docdyhr/mcp-wordpress/blob/main/CLAUDE.md,1,9,3,0,0,0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,3.6666666666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toshimaru,nyan,https://github.com/toshimaru/nyan/blob/main/CLAUDE.md,1,7,3,0,0,0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,3.5714285714285716,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robusta-dev,holmesgpt,https://github.com/robusta-dev/holmesgpt/blob/master/CLAUDE.md,1,10,7,0,0,0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,184.0,17.3,9.5,15.714285714285714,20.0,0.0,0.0,0.0,0.0,0.0,0.0
moxin-org,moly,https://github.com/moxin-org/moly/blob/main/CLAUDE.md,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cockroachdb,cockroach,https://github.com/cockroachdb/cockroach/blob/master/CLAUDE.md,2,1,9,0,0,0,0.5,4.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,79.0,79.0,7.666666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0
pgdogdev,pgdog,https://github.com/pgdogdev/pgdog/blob/main/CLAUDE.md,4,2,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gshpychka,dotfiles,https://github.com/gshpychka/dotfiles/blob/main/CLAUDE.md,1,5,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,5.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daccred,attest.so,https://github.com/daccred/attest.so/blob/main/CLAUDE.md,1,9,14,3,0,0,9.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,6.888888888888889,5.0,2.2142857142857144,3.0,0.0,0.0,0.0,0.0,0.0,0.0
on-paper,ink,https://github.com/on-paper/ink/blob/main/CLAUDE.md,1,6,9,0,0,0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,12.333333333333334,3.0,6.444444444444445,5.0,0.0,0.0,0.0,0.0,0.0,0.0
emson,elf0,https://github.com/emson/elf0/blob/main/CLAUDE.md,1,10,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,7.2,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tohutohu,discord-claude-code,https://github.com/tohutohu/discord-claude-code/blob/main/CLAUDE.md,0,14,21,11,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.642857142857142,12.0,9.666666666666666,7.0,7.7272727272727275,4.0,0.0,0.0,0.0,0.0
bannzai,SwiftTUI,https://github.com/bannzai/SwiftTUI/blob/main/CLAUDE.md,1,15,28,10,0,0,15.0,28.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,433.0,27.733333333333334,12.0,12.75,7.0,6.8,6.5,0.0,0.0,0.0,0.0
cjw296,diary,https://github.com/cjw296/diary/blob/master/CLAUDE.md,1,10,17,2,0,0,10.0,17.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,9.2,4.5,3.235294117647059,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Govcraft,acton-reactive,https://github.com/Govcraft/acton-reactive/blob/main/CLAUDE.md,1,7,10,0,0,0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,6.285714285714286,6.0,1.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0
pytorch,pytorch,https://github.com/pytorch/pytorch/blob/main/CLAUDE.md,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twangodev,uw-coursemap,https://github.com/twangodev/uw-coursemap/blob/main/CLAUDE.md,1,3,9,11,0,0,3.0,9.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,30.333333333333332,8.0,8.555555555555555,5.0,4.090909090909091,4.0,0.0,0.0,0.0,0.0
liveblocks,liveblocks,https://github.com/liveblocks/liveblocks/blob/main/CLAUDE.md,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laude-institute,terminal-bench,https://github.com/laude-institute/terminal-bench/blob/main/CLAUDE.md,1,7,9,0,0,0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,7.142857142857143,4.0,3.111111111111111,3.0,0.0,0.0,0.0,0.0,0.0,0.0
liquibase,docker,https://github.com/liquibase/docker/blob/main/CLAUDE.md,1,7,13,0,0,0,7.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,8.0,6.0,2.4615384615384617,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TobikoData,sqlmesh,https://github.com/TobikoData/sqlmesh/blob/main/CLAUDE.md,1,9,23,0,0,0,9.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,196.0,20.666666666666668,11.0,6.086956521739131,6.0,0.0,0.0,0.0,0.0,0.0,0.0
davidortinau,SentenceStudio,https://github.com/davidortinau/SentenceStudio/blob/main/CLAUDE.md,1,8,22,3,0,0,8.0,22.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,133.0,15.5,12.0,4.318181818181818,4.0,4.0,4.0,0.0,0.0,0.0,0.0
SYMBaiEX,SYMindX,https://github.com/SYMBaiEX/SYMindX/blob/main/CLAUDE.md,1,13,35,9,0,0,13.0,35.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,12.76923076923077,9.0,3.5428571428571427,4.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0
coder,vscode-coder,https://github.com/coder/vscode-coder/blob/main/CLAUDE.md,1,6,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,6.666666666666667,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coder,coder,https://github.com/coder/coder/blob/main/CLAUDE.md,1,11,11,2,0,0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,7.909090909090909,6.0,2.5454545454545454,2.0,4.0,4.0,0.0,0.0,0.0,0.0
kannon-email,kannon,https://github.com/kannon-email/kannon/blob/main/CLAUDE.md,1,7,10,0,0,0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,9.428571428571429,5.0,3.7,3.5,0.0,0.0,0.0,0.0,0.0,0.0
obie,desiru,https://github.com/obie/desiru/blob/main/CLAUDE.md,1,6,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shader-slang,slang,https://github.com/shader-slang/slang/blob/master/CLAUDE.md,0,5,17,4,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,34.0,9.176470588235293,4.0,7.0,6.5,0.0,0.0,0.0,0.0
gitpod-io,gitpod,https://github.com/gitpod-io/gitpod/blob/main/CLAUDE.md,2,10,7,0,0,0,5.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,55.5,9.9,5.5,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
browser-use,browser-use,https://github.com/browser-use/browser-use/blob/main/CLAUDE.md,1,12,3,0,0,0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,7.75,6.0,4.333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0
femto,minion,https://github.com/femto/minion/blob/main/CLAUDE.md,0,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
kasperjunge,fastapi-react-vibe-coding-template,https://github.com/kasperjunge/fastapi-react-vibe-coding-template/blob/main/CLAUDE.md,1,6,5,0,0,0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,7.666666666666667,4.5,5.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0
ktorio,ktor,https://github.com/ktorio/ktor/blob/main/CLAUDE.md,1,5,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,7.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaitanyya,lookout,https://github.com/chaitanyya/lookout/blob/main/CLAUDE.md,1,2,9,0,0,0,2.0,9.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,27.0,27.0,4.888888888888889,5.0,0.0,0.0,0.0,0.0,0.0,0.0
boykush,scraps,https://github.com/boykush/scraps/blob/main/CLAUDE.md,1,1,6,0,0,0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,31.0,31.0,4.166666666666667,3.5,0.0,0.0,0.0,0.0,0.0,0.0
storybuilder-org,StoryCAD,https://github.com/storybuilder-org/StoryCAD/blob/main/CLAUDE.md,1,13,23,0,0,0,13.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,9.76923076923077,8.0,2.8260869565217392,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ivangrynenko,cursorrules,https://github.com/ivangrynenko/cursorrules/blob/main/CLAUDE.md,1,8,14,0,0,0,8.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,11.75,11.0,5.071428571428571,5.5,0.0,0.0,0.0,0.0,0.0,0.0
Shinyaigeek,shinyaigeek.dev,https://github.com/Shinyaigeek/shinyaigeek.dev/blob/main/CLAUDE.md,1,4,4,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.75,4.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OneKeyHQ,cross-inpage-provider,https://github.com/OneKeyHQ/cross-inpage-provider/blob/master/CLAUDE.md,1,8,11,0,0,0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,5.875,4.0,1.9090909090909092,1.0,0.0,0.0,0.0,0.0,0.0,0.0
linear-b,gitstream,https://github.com/linear-b/gitstream/blob/main/CLAUDE.md,1,4,4,0,0,0,4.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,9.5,3.5,7.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0
alexanderthclark,Matplotlib-for-Storytellers,https://github.com/alexanderthclark/Matplotlib-for-Storytellers/blob/main/CLAUDE.md,1,5,3,0,0,0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,8.6,10.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alexanderthclark,FreeRide,https://github.com/alexanderthclark/FreeRide/blob/main/CLAUDE.md,1,3,9,0,0,0,3.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,21.666666666666668,21.0,1.5555555555555556,2.0,0.0,0.0,0.0,0.0,0.0,0.0
modelcontextprotocol,python-sdk,https://github.com/modelcontextprotocol/python-sdk/blob/main/CLAUDE.md,1,6,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modelcontextprotocol,registry,https://github.com/modelcontextprotocol/registry/blob/main/CLAUDE.md,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modelcontextprotocol,typescript-sdk,https://github.com/modelcontextprotocol/typescript-sdk/blob/main/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,3.6666666666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amantus-ai,vibetunnel,https://github.com/amantus-ai/vibetunnel/blob/main/CLAUDE.md,2,9,16,10,0,0,4.5,8.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,16.11111111111111,10.0,6.4375,5.0,0.2,0.0,0.0,0.0,0.0,0.0
honeycombio,honeycomb-mcp,https://github.com/honeycombio/honeycomb-mcp/blob/main/CLAUDE.md,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.5,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vincentkoc,dexscraper,https://github.com/vincentkoc/dexscraper/blob/main/CLAUDE.md,1,3,14,0,0,0,3.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,36.0,5.0,6.642857142857143,5.5,0.0,0.0,0.0,0.0,0.0,0.0
